HUNDRED_BLOCK,INCIDENT_TYPE,MONTH,YEAR,Latitude,Longitude
176TH ST / 176TH ST OFRP,Fatal/Injury Collision,8,2016,49.1044302,-122.801094
180TH ST / 60TH AVE,Fatal/Injury Collision,8,2016,49.1114475,-122.7238105
91ST AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2016,49.16821909999999,-122.8459087
75TH AVE / 140TH ST,Fatal/Injury Collision,8,2016,49.139065,-122.834504
102ND AVE / 140TH ST,Fatal/Injury Collision,8,2016,49.1877459,-122.8341631
88TH AVE / NORDEL WAY,Fatal/Injury Collision,8,2016,49.1631928,-122.8830768
FRASER HWY / 164TH ST,Fatal/Injury Collision,8,2016,49.15292350000001,-122.7678285
12400 88TH AVE,Fatal/Injury Collision,8,2016,49.1631312,-122.8783788
132ND ST / 104TH AVE,Fatal/Injury Collision,8,2016,49.1917191,-122.8564401
88TH AVE / 128TH ST,Fatal/Injury Collision,8,2016,49.1625479,-122.868114
8TH AVE / 192ND ST,Fatal/Injury Collision,8,2016,49.0166836,-122.6911526
80TH AVE / 124TH ST,Fatal/Injury Collision,8,2016,49.1483885,-122.8790635
16TH AVE / KENT ST,Fatal/Injury Collision,8,2016,49.031077,-122.784693
84TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2016,49.1554464,-122.845802
64TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2016,49.1190816,-122.8454849
10100 152ND ST,Fatal/Injury Collision,8,2016,49.1863737,-122.8009981
80TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2016,49.1481495,-122.8458354
64TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2016,49.1190816,-122.8454849
10000 152ND ST,Fatal/Injury Collision,8,2016,49.1843659,-122.8009888
100TH AVE / 151ST ST,Fatal/Injury Collision,8,2016,49.184207,-122.803969
15100 100TH AVE,Fatal/Injury Collision,8,2016,49.1841947,-122.8039739
140TH ST / 88TH AVE,Fatal/Injury Collision,8,2016,49.162836,-122.8346462
9100 132ND ST,Fatal/Injury Collision,8,2016,49.1678808,-122.8568978
9100 132ND ST,Fatal/Injury Collision,8,2016,49.1678808,-122.8568978
148TH ST / 16TH AVE,Fatal/Injury Collision,8,2016,49.0312011,-122.8122082
168TH ST / 80TH AVE,Fatal/Injury Collision,8,2016,49.147108,-122.7566304
136TH ST / 58TH AVE,Fatal/Injury Collision,8,2016,49.1044302,-122.801094
7300 KING GEORGE BLVD,Fatal/Injury Collision,8,2016,49.135039,-122.8455755
15100 BLOCK 104TH AVE,Fatal/Injury Collision,8,2016,49.1914247,-122.803634
KING GEORGE BLVD / 72ND AVE,Fatal/Injury Collision,8,2016,49.1335876,-122.8455784
128TH ST / 84TH AVE,Fatal/Injury Collision,8,2016,49.1554236,-122.8679958
FRASER HWY / 152ND ST,Fatal/Injury Collision,8,2016,49.1661587,-122.8015676
9600 148TH ST,Fatal/Injury Collision,9,2016,49.1768097,-122.8123318
80TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1481495,-122.8458354
ANVIL WAY / 128TH ST,Fatal/Injury Collision,9,2016,49.14472869999999,-122.8679951
159TH ST / FRASER HWY,Fatal/Injury Collision,9,2016,49.1586564,-122.7822179
80TH AVE / 120A ST,Fatal/Injury Collision,9,2016,49.148592,-122.8881335
15100 BLOCK 88TH AVE,Fatal/Injury Collision,9,2016,49.1627857,-122.8042092
156TH ST / 24TH AVE,Fatal/Injury Collision,9,2016,49.04555389999999,-122.7902369
64TH AVE / 176TH ST,Fatal/Injury Collision,9,2016,49.1188307,-122.7351079
146TH ST / 104TH AVE,Fatal/Injury Collision,9,2016,49.191552,-122.8175057
120TH ST / 98TH AVE,Fatal/Injury Collision,9,2016,49.1808594,-122.890261
128TH ST / 80TH AVE,Fatal/Injury Collision,9,2016,49.1481747,-122.8680774
142ND ST / 64TH AVE,Fatal/Injury Collision,9,2016,49.1191654,-122.8288047
16100 20TH AVE,Fatal/Injury Collision,9,2016,49.03830920000001,-122.7770807
KING GEORGE BLVD / 78TH AVE,Fatal/Injury Collision,9,2016,49.144313,-122.8458296
72ND AVE / 128TH ST,Fatal/Injury Collision,9,2016,49.1339581,-122.8679659
120A ST / 80TH AVE,Fatal/Injury Collision,9,2016,49.148592,-122.8881335
190TH ST / 24TH AVE,Fatal/Injury Collision,9,2016,49.0456959,-122.6968892
100TH AVE / WHALLEY BLVD,Fatal/Injury Collision,9,2016,49.1843145,-122.8432482
141A ST / KING RD,Fatal/Injury Collision,9,2016,49.2137244,-122.8285522
HARVIE RD / 80TH AVE,Fatal/Injury Collision,9,2016,49.147943,-122.7200949
88TH AVE / 160TH ST,Fatal/Injury Collision,9,2016,49.1627622,-122.7787677
56TH AVE / 168TH ST,Fatal/Injury Collision,9,2016,49.1042239,-122.7567028
104TH AVE OFRP / 104TH AVE,Fatal/Injury Collision,9,2016,49.1044302,-122.801094
152ND ST / FRASER HWY,Fatal/Injury Collision,9,2016,49.1661587,-122.8015676
63RD AVE / 168TH ST,Fatal/Injury Collision,9,2016,49.1165366,-122.7564983
6900 195A ST,Fatal/Injury Collision,9,2016,49.1282541,-122.680976
56TH AVE / 175TH ST,Fatal/Injury Collision,9,2016,49.104146,-122.7382479
160TH ST / 86TH AVE,Fatal/Injury Collision,9,2016,49.1591119,-122.7789372
KING GEORGE BLVD / COLEBROOK RD,Fatal/Injury Collision,9,2016,49.097278,-122.8176528
KING GEORGE BLVD / 76TH AVE,Fatal/Injury Collision,9,2016,49.1408717,-122.845624
56TH AVE / 168TH ST,Fatal/Injury Collision,9,2016,49.1042239,-122.7567028
7300 137TH ST,Fatal/Injury Collision,9,2016,49.1353575,-122.8427931
INDUSTRIAL RD / 112TH AVE,Fatal/Injury Collision,9,2016,49.206185,-122.8844497
108TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1989163,-122.8458798
136TH ST / HWY 17,Fatal/Injury Collision,9,2016,49.1044302,-122.801094
13900 CRESCENT RD,Fatal/Injury Collision,9,2016,49.06596829999999,-122.8378266
148TH ST / 90TH AVE,Fatal/Injury Collision,9,2016,49.166475,-122.81234
126TH ST / 88TH AVE,Fatal/Injury Collision,9,2016,49.16289889999999,-122.8735417
KING GEORGE BLVD OFRP / HWY 99,Fatal/Injury Collision,9,2016,49.1044302,-122.801094
HWY 17 / 104TH AVE,Fatal/Injury Collision,9,2016,49.19151369999999,-122.738598
MARTIN DR / SOUTHMERE CRES E,Fatal/Injury Collision,9,2016,49.0346182,-122.8031792
148TH ST / FRASER HWY,Fatal/Injury Collision,9,2016,49.1703441,-122.8123818
KING GEORGE BLVD / 92ND AVE,Fatal/Injury Collision,9,2016,49.1700423,-122.8459267
126TH ST / 72ND AVE,Fatal/Injury Collision,9,2016,49.1339772,-122.873492
101A AVE / 148TH ST,Fatal/Injury Collision,9,2016,49.18688,-122.812018
130TH ST / 98TH AVE,Fatal/Injury Collision,9,2016,49.1807932,-122.8622496
9000 152ND ST,Fatal/Injury Collision,9,2016,49.1660884,-122.8013841
9800 KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1807554,-122.8454553
68TH AVE / 134TH ST,Fatal/Injury Collision,9,2016,49.12632379999999,-122.8511133
6200 146TH ST,Fatal/Injury Collision,9,2016,49.1153538,-122.8177328
18700 68A AVE,Fatal/Injury Collision,9,2016,49.1270514,-122.7017414
KING GEORGE BLVD / 40TH AVE,Fatal/Injury Collision,9,2016,49.0778419,-122.8216693
152A ST / 102A AVE,Fatal/Injury Collision,9,2016,49.188753,-122.799501
24TH AVE / 148TH ST,Fatal/Injury Collision,9,2016,49.045677,-122.8123161
139TH ST / 96TH AVE,Fatal/Injury Collision,9,2016,49.1769733,-122.8376498
104TH AVE / 144TH ST,Fatal/Injury Collision,9,2016,49.191483,-122.8231132
KING GEORGE BLVD / 80TH AVE,Fatal/Injury Collision,9,2016,49.1481495,-122.8458354
12800 76TH AVE,Fatal/Injury Collision,9,2016,49.1410175,-122.8679862
74TH AVE / 140TH ST,Fatal/Injury Collision,9,2016,49.1372641,-122.8344657
148TH ST / 110TH AVE,Fatal/Injury Collision,9,2016,49.2024402,-122.812587
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1878257,-122.8455894
108TH AVE / 142ND ST,Fatal/Injury Collision,9,2016,49.1988177,-122.8285011
15900 MOUNTAIN VIEW DR,Fatal/Injury Collision,8,2016,49.055623,-122.7850011
6500 134TH ST,Fatal/Injury Collision,9,2016,49.1207748,-122.8510046
135TH ST / 66A AVE,Fatal/Injury Collision,9,2016,49.1232452,-122.8482957
192ND ST / 56TH AVE,Fatal/Injury Collision,9,2016,49.10453949999999,-122.6911013
156TH ST / FRASER HWY,Fatal/Injury Collision,9,2016,49.1617811,-122.7902613
9400 151ST ST,Fatal/Injury Collision,9,2016,49.1736562,-122.8038651
9700 140TH ST,Fatal/Injury Collision,9,2016,49.1789344,-122.8344263
168TH ST / FRASER HWY,Fatal/Injury Collision,9,2016,49.1479339,-122.7565725
13500 72ND AVE,Fatal/Injury Collision,9,2016,49.1335169,-122.8486051
88TH AVE / 130TH ST,Fatal/Injury Collision,9,2016,49.1626117,-122.8624334
176TH ST OFRP / TRANS CANADA HWY,Fatal/Injury Collision,9,2016,49.1851527,-122.7482673
PARK ACCESS RD / 88TH AVE,Fatal/Injury Collision,9,2016,49.1044302,-122.801094
1700 152ND ST,Fatal/Injury Collision,8,2016,49.0330728,-122.801101
7400 132ND ST,Fatal/Injury Collision,9,2016,49.138482,-122.856484
32ND AVE / 188TH ST,Fatal/Injury Collision,9,2016,49.0602015,-122.7025036
123A ST / 75TH AVE,Fatal/Injury Collision,9,2016,49.1393114,-122.8803388
13600 CRESCENT RD,Fatal/Injury Collision,9,2016,49.0632503,-122.845881
129A ST / 102ND AVE,Fatal/Injury Collision,9,2016,49.1880745,-122.8631857
164TH ST / 92ND AVE,Fatal/Injury Collision,9,2016,49.1701269,-122.7677425
13500 72ND AVE,Fatal/Injury Collision,9,2016,49.1335169,-122.8486051
140TH ST / 77TH AVE,Fatal/Injury Collision,9,2016,49.14274,-122.834526
32ND AVE / 152ND ST,Fatal/Injury Collision,9,2016,49.0615205,-122.8011519
62ND AVE / 152ND ST,Fatal/Injury Collision,9,2016,49.1145552,-122.8009082
72ND AVE / 126TH ST,Fatal/Injury Collision,9,2016,49.1339772,-122.873492
KING GEORGE BLVD / 64TH AVE,Fatal/Injury Collision,9,2016,49.1190816,-122.8454849
88TH AVE / 132ND ST,Fatal/Injury Collision,9,2016,49.16259609999999,-122.8568769
15000 101ST AVE,Fatal/Injury Collision,9,2016,49.1861301,-122.8057239
16000 108TH AVE,Fatal/Injury Collision,9,2016,49.1988721,-122.7786345
104TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1916539,-122.8454572
133A ST / 88TH AVE,Fatal/Injury Collision,9,2016,49.1627222,-122.8528138
FRASER HWY / 152ND ST,Fatal/Injury Collision,9,2016,49.1661587,-122.8015676
176TH ST / 64TH AVE,Fatal/Injury Collision,9,2016,49.1188307,-122.7351079
128TH ST / 79TH AVE,Fatal/Injury Collision,9,2016,49.1464115,-122.8679952
64TH AVE / 184TH ST,Fatal/Injury Collision,9,2016,49.1188094,-122.7126571
106TH AVE / 128TH ST,Fatal/Injury Collision,9,2016,49.19533999999999,-122.867701
184TH ST / 53RD AVE,Fatal/Injury Collision,9,2016,49.0990414,-122.7127695
13400 78TH AVE,Fatal/Injury Collision,9,2016,49.1445204,-122.8507702
136TH ST / 16TH AVE,Fatal/Injury Collision,9,2016,49.031232,-122.845414
144TH ST / FRASER HWY,Fatal/Injury Collision,9,2016,49.174586,-122.8234233
100TH AVE / 148TH ST,Fatal/Injury Collision,9,2016,49.1841578,-122.8121007
KING GEORGE BLVD / SCOTT RD ONRP,Fatal/Injury Collision,9,2016,49.1044302,-122.801094
134TH ST / 76TH AVE,Fatal/Injury Collision,9,2016,49.140896,-122.851211
66TH AVE / 128TH ST,Fatal/Injury Collision,9,2016,49.1228488,-122.8678131
140TH ST / 96TH AVE,Fatal/Injury Collision,9,2016,49.1769204,-122.8346279
142ND ST / 72ND AVE,Fatal/Injury Collision,9,2016,49.133743,-122.8289021
11300 140TH ST,Fatal/Injury Collision,9,2016,49.2076501,-122.8341994
7500 KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1387438,-122.8456021
56TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1045161,-122.8311761
12200 KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.20573599999999,-122.884776
105A AVE / 128TH ST,Fatal/Injury Collision,9,2016,49.1946044,-122.8677068
GOLDEN EARS WAY / 176TH ST,Fatal/Injury Collision,9,2016,49.1765485,-122.7348644
164TH ST / FRASER HWY,Fatal/Injury Collision,9,2016,49.15292350000001,-122.7678285
GOLDEN EARS WAY / 192ND ST,Fatal/Injury Collision,9,2016,49.18109889999999,-122.6904538
68TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1262505,-122.8457025
108TH AVE / 144TH ST,Fatal/Injury Collision,9,2016,49.1987793,-122.8230401
140TH ST / FRASER HWY,Fatal/Injury Collision,9,2016,49.178799,-122.8344448
13400 BLOCK OLD YALE RD,Fatal/Injury Collision,9,2016,49.194488,-122.866121
100TH AVE / WHALLEY BLVD,Fatal/Injury Collision,9,2016,49.1843145,-122.8432482
8000 152ND ST,Fatal/Injury Collision,9,2016,49.1473814,-122.8010638
65TH AVE / 128TH ST,Fatal/Injury Collision,9,2016,49.1207401,-122.8678518
65TH AVE / 128TH ST,Fatal/Injury Collision,9,2016,49.1207401,-122.8678518
12100 92ND AVE,Fatal/Injury Collision,9,2016,49.1703879,-122.8870883
15800 32ND AVE,Fatal/Injury Collision,9,2016,49.059301,-122.785091
140TH ST / 80TH AVE,Fatal/Injury Collision,9,2016,49.14820599999999,-122.834565
176TH ST / 64TH AVE,Fatal/Injury Collision,9,2016,49.1188307,-122.7351079
140TH ST / 86A AVE,Fatal/Injury Collision,9,2016,49.16044040000001,-122.8346595
96TH AVE / 140TH ST,Fatal/Injury Collision,9,2016,49.1769204,-122.8346279
154TH ST / 104TH AVE,Fatal/Injury Collision,9,2016,49.191558,-122.7953246
92ND AVE / 139TH ST,Fatal/Injury Collision,9,2016,49.170091,-122.837547
192ND ST / 65TH AVE,Fatal/Injury Collision,9,2016,49.1221574,-122.6909078
132ND ST / 89A AVE,Fatal/Injury Collision,9,2016,49.1654014,-122.8569002
132ND ST / 89A AVE,Fatal/Injury Collision,9,2016,49.1654014,-122.8569002
128TH ST / 25TH AVE,Fatal/Injury Collision,9,2016,49.048098,-122.867378
120A ST / 78TH AVE,Fatal/Injury Collision,9,2016,49.1449213,-122.8875052
168TH ST / FRASER HWY,Fatal/Injury Collision,9,2016,49.1479339,-122.7565725
132ND ST / 81A AVE,Fatal/Injury Collision,9,2016,49.1508136,-122.8569328
128TH ST / 97A AVE,Fatal/Injury Collision,9,2016,49.1798851,-122.867832
150TH ST / 104TH AVE,Fatal/Injury Collision,9,2016,49.191439,-122.8064123
80TH AVE / 132ND ST,Fatal/Injury Collision,9,2016,49.1481399,-122.8568688
144TH ST / 88TH AVE,Fatal/Injury Collision,9,2016,49.1628117,-122.8235246
16100 80TH AVE,Fatal/Injury Collision,9,2016,49.1482484,-122.7758714
112TH AVE / 136TH ST,Fatal/Injury Collision,9,2016,49.2061435,-122.8453422
101ST AVE / 144TH ST,Fatal/Injury Collision,9,2016,49.1861,-122.823112
12800 76TH AVE,Fatal/Injury Collision,9,2016,49.1410175,-122.8679862
76TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1408717,-122.845624
172ND ST / 58TH AVE,Fatal/Injury Collision,9,2016,49.1078507,-122.746077
13300 104TH AVE,Fatal/Injury Collision,9,2016,49.191512,-122.853667
13300 104TH AVE,Fatal/Injury Collision,9,2016,49.191512,-122.853667
13300 OLD YALE RD,Fatal/Injury Collision,9,2016,49.186603,-122.853708
94A AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1746667,-122.845944
125TH ST / 72ND AVE,Fatal/Injury Collision,9,2016,49.1339952,-122.8762355
192ND ST / 32ND AVE,Fatal/Injury Collision,9,2016,49.0601063,-122.6915985
10800 156TH ST,Fatal/Injury Collision,9,2016,49.1990241,-122.78972
146TH ST / 56TH AVE,Fatal/Injury Collision,9,2016,49.1045427,-122.8178429
9600 SALAL PL,Fatal/Injury Collision,9,2016,49.1780363,-122.8541332
148TH ST / 72ND AVE,Fatal/Injury Collision,9,2016,49.13379,-122.812159
13300 105TH AVE,Fatal/Injury Collision,9,2016,49.1932388,-122.853627
15400 104TH AVE,Fatal/Injury Collision,9,2016,49.1915733,-122.7951186
9300 159A ST,Fatal/Injury Collision,9,2016,49.20246419999999,-122.7802352
129TH ST / 84TH AVE,Fatal/Injury Collision,9,2016,49.15542689999999,-122.8655102
58B AVE / 184TH ST,Fatal/Injury Collision,9,2016,49.109065,-122.712675
14000 66A AVE,Fatal/Injury Collision,9,2016,49.12359310000001,-122.8342374
176TH ST ONRP / TRANS CANADA HWY,Fatal/Injury Collision,9,2016,49.1851527,-122.7482673
KING GEORGE BLVD / 102ND AVE,Fatal/Injury Collision,9,2016,49.1878257,-122.8455894
7700 128TH ST,Fatal/Injury Collision,9,2016,49.1420993,-122.8679305
96TH AVE / 123A ST,Fatal/Injury Collision,9,2016,49.177159,-122.880521
14500 108TH AVE,Fatal/Injury Collision,9,2016,49.198746,-122.8199932
154TH ST / 104TH AVE,Fatal/Injury Collision,9,2016,49.191558,-122.7953246
64TH AVE / 188TH ST,Fatal/Injury Collision,9,2016,49.118951,-122.7017353
6300 165A ST,Fatal/Injury Collision,9,2016,49.1989287,-122.7627258
184TH ST / 56TH AVE,Fatal/Injury Collision,9,2016,49.1041218,-122.7126771
7900 KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1464214,-122.8456529
6300 165TH ST,Fatal/Injury Collision,9,2016,49.1555194,-122.7656111
168TH ST / 60TH AVE,Fatal/Injury Collision,9,2016,49.1115469,-122.756582
141ST ST / 24TH AVE,Fatal/Injury Collision,9,2016,49.0457173,-122.8315865
7100 KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1312395,-122.8457618
13900 104TH AVE,Fatal/Injury Collision,9,2016,49.191464,-122.8369905
7000 KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1302549,-122.8455391
75TH AVE / 124TH ST,Fatal/Injury Collision,9,2016,49.1392834,-122.8790575
188TH ST / 96TH AVE,Fatal/Injury Collision,9,2016,49.177001,-122.7013106
156TH ST / 92ND AVE,Fatal/Injury Collision,9,2016,49.170129,-122.790073
168TH ST / FRASER HWY,Fatal/Injury Collision,9,2016,49.1479339,-122.7565725
96TH AVE / 151ST ST,Fatal/Injury Collision,9,2016,49.1768373,-122.8041292
168TH ST / FRASER HWY,Fatal/Injury Collision,9,2016,49.1479339,-122.7565725
172ND ST / 64A AVE,Fatal/Injury Collision,9,2016,49.1196758,-122.7460091
184TH ST / 80TH AVE,Fatal/Injury Collision,9,2016,49.1478936,-122.7123787
13400 112TH AVE,Fatal/Injury Collision,9,2016,49.2061713,-122.850914
64TH AVE / 152ND ST,Fatal/Injury Collision,9,2016,49.1191172,-122.8009159
104TH AVE / 122ND ST,Fatal/Injury Collision,9,2016,49.1920818,-122.8839028
72ND AVE / 128TH ST,Fatal/Injury Collision,9,2016,49.1339581,-122.8679659
192ND ST / 28TH AVE,Fatal/Injury Collision,9,2016,49.05288239999999,-122.6914989
64TH AVE / 176TH ST,Fatal/Injury Collision,9,2016,49.1188307,-122.7351079
64TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1190816,-122.8454849
15600 FRASER HWY,Fatal/Injury Collision,9,2016,49.16165460000001,-122.7902752
74TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1371466,-122.8456069
72ND AVE / 126TH ST,Fatal/Injury Collision,9,2016,49.1339772,-122.873492
132ND ST / 72ND AVE,Fatal/Injury Collision,9,2016,49.1337905,-122.8568006
6200 144TH ST,Fatal/Injury Collision,9,2016,49.1151478,-122.8232765
1600 152ND ST,Fatal/Injury Collision,9,2016,49.031169,-122.8011413
148TH ST / 100TH AVE,Fatal/Injury Collision,9,2016,49.1841578,-122.8121007
148TH ST / 100TH AVE,Fatal/Injury Collision,9,2016,49.1841578,-122.8121007
124TH ST / 64TH AVE,Fatal/Injury Collision,9,2016,49.119286,-122.8790008
56TH AVE / 144TH ST,Fatal/Injury Collision,9,2016,49.1045828,-122.8235099
9800 KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1807554,-122.8454553
104TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1916539,-122.8454572
90TH AVE / 134TH ST,Fatal/Injury Collision,9,2016,49.1663414,-122.851344
12200 KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.20573599999999,-122.884776
104TH AVE / 128TH ST,Fatal/Injury Collision,9,2016,49.19165109999999,-122.8677121
6100 150TH ST,Fatal/Injury Collision,9,2016,49.1135215,-122.8065849
132ND ST / 64TH AVE,Fatal/Injury Collision,9,2016,49.1190681,-122.856495
130TH ST / 88TH AVE,Fatal/Injury Collision,9,2016,49.1626117,-122.8624334
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.1878257,-122.8455894
176TH ST / 60TH AVE,Fatal/Injury Collision,9,2016,49.1114306,-122.7350141
140TH ST / HYLAND RD,Fatal/Injury Collision,9,2016,49.12530400000001,-122.834374
61ST AVE / 128TH ST,Fatal/Injury Collision,9,2016,49.1131748,-122.8677745
56TH AVE / 196TH ST,Fatal/Injury Collision,9,2016,49.1044157,-122.6799516
13400 BLOCK 24TH AVE,Fatal/Injury Collision,9,2016,49.04572779999999,-122.8511693
152ND ST / 24TH AVE,Fatal/Injury Collision,9,2016,49.045672,-122.8011485
168TH ST / 20TH AVE,Fatal/Injury Collision,9,2016,49.038397,-122.757101
164TH ST / 32ND AVE,Fatal/Injury Collision,9,2016,49.06017929999999,-122.7680371
56TH AVE / 182ND ST,Fatal/Injury Collision,9,2016,49.1041314,-122.7183968
13700 BLOCK 102ND AVE,Fatal/Injury Collision,9,2016,49.1877484,-122.8154367
180TH ST / GOLDEN EARS WAY,Fatal/Injury Collision,9,2016,49.17551640000001,-122.7237958
FRASER HWY / 156TH ST,Fatal/Injury Collision,9,2016,49.1617811,-122.7902613
92ND AVE / 152ND ST,Fatal/Injury Collision,9,2016,49.170112,-122.8013378
88TH AVE / 176TH ST,Fatal/Injury Collision,9,2016,49.16259429999999,-122.7348772
15600 BLOCK FRASER HWY,Fatal/Injury Collision,9,2016,49.149851,-122.7602174
HARVIE RD / 88TH AVE,Fatal/Injury Collision,9,2016,49.162831,-122.698875
148TH ST / FRASER HWY,Fatal/Injury Collision,9,2016,49.1703441,-122.8123818
10300 152ND ST,Fatal/Injury Collision,9,2016,49.1895882,-122.8008031
10300 152ND ST,Fatal/Injury Collision,9,2016,49.1895882,-122.8008031
24TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.0455228,-122.7934725
10100 KING GEORGE BLVD,Fatal/Injury Collision,9,2016,49.186183,-122.845107
96TH AVE / 150TH ST,Fatal/Injury Collision,9,2016,49.17684029999999,-122.806695
15100 108TH AVE,Fatal/Injury Collision,9,2016,49.19872609999999,-122.8036293
8100 153RD ST,Fatal/Injury Collision,9,2016,49.14965420000001,-122.7984106
4200 BLOCK 168TH ST,Fatal/Injury Collision,9,2016,49.0783902,-122.7567518
184TH ST / 24TH AVE,Fatal/Injury Collision,9,2016,49.0456847,-122.713439
175TH ST / 58TH AVE,Fatal/Injury Collision,9,2016,49.1078354,-122.7381603
3000 152ND ST,Fatal/Injury Collision,9,2016,49.0563811,-122.8010909
160TH ST / 80TH AVE,Fatal/Injury Collision,9,2016,49.14826129999999,-122.778851
113B AVE / 126A ST,Fatal/Injury Collision,9,2016,49.2091313,-122.8708772
12300 93A AVE,Fatal/Injury Collision,9,2016,49.1725897,-122.8092563
138TH ST / 74TH AVE,Fatal/Injury Collision,9,2016,49.137245,-122.8387536
10400 154TH ST,Fatal/Injury Collision,9,2016,49.1911946,-122.7953078
8TH AVE / 184TH ST,Fatal/Injury Collision,9,2016,49.016704,-122.713362
16400 64TH AVE,Fatal/Injury Collision,9,2016,49.1189431,-122.7678649
15000 92ND AVE,Fatal/Injury Collision,9,2016,49.1701037,-122.8067928
88TH AVE / NORDEL WAY,Fatal/Injury Collision,9,2016,49.1631928,-122.8830768
152ND ST / 56TH AVE,Fatal/Injury Collision,9,2016,49.1045154,-122.8011739
11500 136TH ST,Fatal/Injury Collision,9,2016,49.11539339999999,-122.8454593
